pid|t|op|file|offset|length|size|duration
154874|1632748238336364|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|192
154874|1632748238337155|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|166
154874|1632748238337908|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|176
154874|1632748238338270|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|69
154874|1632748238338603|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|124
154874|1632748238339222|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|194
154874|1632748238339608|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|112
154874|1632748238340270|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|189
154874|1632748238340653|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|182
154874|1632748238341394|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|123
154874|1632748238342122|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|171
154874|1632748238342677|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|166
154874|1632748238343380|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|95
154874|1632748238343580|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|122
154872|1632748238403431|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|84
154872|1632748238403677|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|96
154872|1632748238404183|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|157
154872|1632748238404527|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|128
154872|1632748238404947|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|161
154872|1632748238405612|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|181
154872|1632748238405920|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|113
154872|1632748238406814|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|111
154872|1632748238407017|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|86
154872|1632748238407810|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|161
154872|1632748238408356|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|137
154872|1632748238408995|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|136
154872|1632748238409592|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|167
154872|1632748238409916|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|150
154865|1632748238410110|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|127
154865|1632748238410490|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|107
154865|1632748238411046|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|158
154865|1632748238411359|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|130
154865|1632748238411828|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|165
154865|1632748238412472|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|153
154865|1632748238412713|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|111
154865|1632748238413601|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|178
154865|1632748238413881|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|55
154865|1632748238414521|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|177
154865|1632748238415136|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|151
154865|1632748238415788|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|131
154865|1632748238416301|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|84
154865|1632748238416497|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|103
154876|1632748238433414|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|115
154876|1632748238433980|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|145
154876|1632748238434497|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|88
154876|1632748238434737|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|115
154876|1632748238435292|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|142
154876|1632748238435595|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|32
154876|1632748238435684|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|42
154876|1632748238436284|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|147
154876|1632748238436584|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|124
154876|1632748238437178|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|136
154876|1632748238437795|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|81
154876|1632748238437960|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|18
154876|1632748238438057|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|15
154876|1632748238438095|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|10
154871|1632748238454614|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|74
154871|1632748238455102|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|90
154871|1632748238455474|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|106
154871|1632748238455730|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|119
154871|1632748238456284|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|53
154871|1632748238456466|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|30
154871|1632748238456534|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|30
154871|1632748238457141|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|148
154871|1632748238457434|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|124
154871|1632748238457909|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|130
154871|1632748238458522|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|168
154871|1632748238458948|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|18
154871|1632748238459070|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|18
154871|1632748238459125|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|23
154864|1632748238476842|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|127
154864|1632748238477390|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|116
154864|1632748238478004|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|167
154864|1632748238478313|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|160
154864|1632748238478716|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|79
154864|1632748238479385|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|148
154864|1632748238479697|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|127
154864|1632748238479950|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|20
154864|1632748238480025|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|36
154864|1632748238480331|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|139
154864|1632748238480904|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|127
154864|1632748238481360|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|153
154864|1632748238481999|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|89
154864|1632748238482154|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|78
154860|1632748238554400|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|155
154860|1632748238555071|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|132
154860|1632748238555451|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|66
154860|1632748238555626|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|100
154860|1632748238556255|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|183
154860|1632748238556829|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|147
154860|1632748238557110|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|160
154860|1632748238557970|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|154
154860|1632748238558317|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|139
154860|1632748238559157|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|98
154860|1632748238559757|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|137
154860|1632748238560316|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|101
154860|1632748238560907|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|164
154860|1632748238561248|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|190
154852|1632748238731837|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|137
154852|1632748238732561|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|206
154853|1632748238733194|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|160
154852|1632748238733203|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|159
154852|1632748238733548|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|212
154853|1632748238733956|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|71
154852|1632748238734097|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|48
154853|1632748238734254|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|78
154853|1632748238734416|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|85
154852|1632748238734425|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|84
154852|1632748238734639|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|151
154853|1632748238734984|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|194
154852|1632748238735554|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|180
154853|1632748238735733|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|164
154852|1632748238735909|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|147
154853|1632748238736054|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|149
154852|1632748238736960|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|148
154853|1632748238737107|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|142
154853|1632748238737425|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|137
154852|1632748238737576|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|106
154852|1632748238738165|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|173
154853|1632748238738338|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|152
154852|1632748238738866|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|91
154853|1632748238738956|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|141
154852|1632748238739112|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|164
154853|1632748238739657|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|137
154853|1632748238740209|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|131
154853|1632748238740503|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|178
154880|1632748238833032|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|144
154880|1632748238833549|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|112
154880|1632748238834131|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|171
154880|1632748238834502|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|172
154880|1632748238834910|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|41
154880|1632748238835221|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|104
154880|1632748238835480|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|161
154880|1632748238836405|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|177
154880|1632748238836755|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|131
154880|1632748238837388|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|43
154880|1632748238837635|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|98
154880|1632748238838195|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|150
154880|1632748238838813|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|75
154880|1632748238838989|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|110
154857|1632748238859910|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|151
154857|1632748238860392|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|34
154857|1632748238860660|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|76
154857|1632748238860871|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|151
154857|1632748238861516|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|102
154857|1632748238861846|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|49
154857|1632748238861980|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|73
154857|1632748238862901|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|51
154857|1632748238863054|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|98
154857|1632748238863940|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|140
154857|1632748238864365|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|142
154857|1632748238865053|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|158
154857|1632748238865385|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|29
154857|1632748238865462|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|38
154877|1632748238866644|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|25
154877|1632748238866819|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|43
154877|1632748238867121|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|107
154877|1632748238867381|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|175
154877|1632748238867941|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|83
154877|1632748238868428|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|145
154877|1632748238868727|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|150
154877|1632748238869247|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|48
154877|1632748238869388|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|92
154877|1632748238870287|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|104
154877|1632748238870727|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|141
154877|1632748238871357|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|157
154877|1632748238871807|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|60
154877|1632748238871949|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|88
154867|1632748239002530|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|128
154867|1632748239003086|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|111
154867|1632748239003685|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|181
154866|1632748239003880|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|146
154867|1632748239004027|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|151
154866|1632748239004394|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|112
154867|1632748239004504|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|140
154866|1632748239005049|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|176
154867|1632748239005224|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|169
154866|1632748239005406|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|108
154867|1632748239005514|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|89
154866|1632748239005882|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|148
154867|1632748239006364|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|188
154866|1632748239006568|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|187
154867|1632748239006756|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|79
154866|1632748239006849|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|83
154867|1632748239007470|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|166
154866|1632748239007650|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|190
154866|1632748239008027|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|104
154867|1632748239008131|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|140
154867|1632748239008806|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|156
154866|1632748239008978|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|165
154867|1632748239009396|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|147
154866|1632748239009560|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|217
154867|1632748239009776|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|151
154866|1632748239010236|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|170
154866|1632748239010653|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|105
154866|1632748239010905|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|134
154855|1632748239041655|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|147
154855|1632748239042288|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|67
154855|1632748239042924|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|123
154855|1632748239043233|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|129
154855|1632748239043655|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|132
154855|1632748239044407|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|164
154855|1632748239044664|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|82
154855|1632748239045416|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|208
154855|1632748239045749|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|34
154855|1632748239046092|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|76
154855|1632748239046570|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|131
154855|1632748239047023|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|50
154855|1632748239047347|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|128
154855|1632748239047646|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|156
154854|1632748239066016|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|166
154873|1632748239066099|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|167
154854|1632748239066627|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|155
154873|1632748239066701|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|162
154873|1632748239067295|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|152
154854|1632748239067388|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|153
154873|1632748239067627|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|159
154854|1632748239067722|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|113
154873|1632748239068119|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|148
154854|1632748239068198|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|146
154873|1632748239068716|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|151
154854|1632748239068962|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|114
154873|1632748239069012|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|114
154854|1632748239069220|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|165
154873|1632748239069949|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|140
154854|1632748239070162|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|65
154873|1632748239070192|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|74
154854|1632748239070318|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|81
154873|1632748239070871|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|135
154854|1632748239071106|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|166
154873|1632748239071451|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|107
154854|1632748239071640|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|163
154873|1632748239072079|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|174
154854|1632748239072345|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|137
154873|1632748239072726|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|64
154854|1632748239072819|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|44
154873|1632748239072848|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|53
154854|1632748239072921|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|49
154862|1632748239078633|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|129
154862|1632748239079231|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|47
154862|1632748239079588|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|119
154862|1632748239079858|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|135
154862|1632748239080380|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|90
154862|1632748239080824|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|110
154862|1632748239081090|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|139
154862|1632748239081726|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|40
154862|1632748239081819|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|70
154862|1632748239082395|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|110
154862|1632748239082928|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|96
154862|1632748239083185|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|73
154862|1632748239083495|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|151
154862|1632748239083803|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|119
154859|1632748239088010|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|120
154859|1632748239088520|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|154
154859|1632748239088963|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|33
154859|1632748239089055|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|45
154859|1632748239089377|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|129
154859|1632748239090127|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|81
154859|1632748239090331|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|116
154859|1632748239091091|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|52
154859|1632748239091226|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|77
154859|1632748239091932|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|110
154859|1632748239092353|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|67
154859|1632748239092776|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|110
154859|1632748239093332|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|88
154859|1632748239093584|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|151
154869|1632748239098097|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|112
154869|1632748239098589|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|112
154869|1632748239099036|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|89
154869|1632748239099265|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|140
154869|1632748239099782|READ|/dir1/aa/bbb/ccc/dddd/file1.dat|0|3544|0|125
154869|1632748239100219|CLOSE|/dir1/aa/bbb/ccc/dddd/file1.dat|3544|0|0|61
154869|1632748239100366|OPEN|/dir1/aa/bbb/ccc/dddd/file2.dat|0|888832|888832|109
154869|1632748239101059|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|168|888832|128
154869|1632748239101315|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|168|4096|888832|53
154869|1632748239101745|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|128
154869|1632748239102216|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|137
154869|1632748239102608|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|888832|1576|888832|33
154869|1632748239102776|READ|/dir1/aa/bbb/ccc/dddd/file2.dat|0|4096|888832|36
154869|1632748239102867|CLOSE|/dir1/aa/bbb/ccc/dddd/file2.dat|4096|888832|888832|45
154879|1632748239200009|OPEN|/dir1/aa/bbb/ccc/dddd/file1.dat|0|0|0|105
